77
1
2
3
4
1
2
3
3
4
1
1
2
3
3
4
1
2
3
3
4
1
2
2
3
3
4
4
1
1
2
2
2
2
3
3
3
4
4
4
4
4
1
2
3
4
1
2
3
4
1
35215463521546
1
2
3
3
4
1
2
3
3
4
4
4
4
4
4
1
2
3
4
4
4
1
2
3
3
3
4
1
2
3
4
1
2
3
4
1
1
2
3
3
4
1
2
2
2
3
4
1
1
2
3
4
1
1
2
3
3
4
1
2
3
4
