{0 0 [0] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{1 0 [1] [[false false] [false false] [false false] [false false]] [{{true false 2 0 1} [false false false false]}]}
{0 0 [0] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
{0 0 [1] [[false false] [false false] [false false] [false false]] [{{false false 0 0 0} [false false false false]}]}
